"","serialno","triwales","gogledd","bes05","wtfactor","intdate","sintdate","sttim","inwshh","inwsmm","inwdd","inwmm","inwyr","sintlen","thank","wreadpap","whpaper1","whpaper2","whpaper3","nwspswrg","nwspbrit","nwspwrld","bbc1wale","bbc1othr","bbc2","htvwales","itvother","channel4","s4c","channel5","skynews","othchanl","tvnever","tvrgnews","ptythnk","ptycls","idstrng","partyid","politic2","voted","votecod1","votecod2","votecod3","votecod4","votecod5","nvvotec","nvvotel","whendecd","votec","yvtclsc","ptyprefc","voters2c","votel","yvtclsl","ptyprefl","scwbrit","vote1st","vote2nd","mostimpo","mostimp1","mostimp2","mostimp3","mostimp4","mostimp5","voteukge","dfwnscw","dfwnge","coalitin","coalitw","votesyst","votesylc","confeel","labfeel","ldfeel","pcfeel","natcapab","evblair","evids","evkenned","evmorgan","evwjones","evgerman","evbourne","cnlbdfw","natlabdf","coalpc","snhsiesw","snhswhsw","edstiesw","edstwhsw","sliviesw","slivwhsw","taxspend","bpriorf1","bpriorf2","brworld","levelgen","levelub","levelfee","levelpsc","iraq1","iraq2","asylum","buspass","foundhos","ecpolicy","abolspw","govtrust","soctrust","govtwork","walework","losetch","voteintr","lostcham","cooppaas","coophoc","impgweas","ukintnat","natinnat","regbias","whbias","closeloc","closeesw","closebr","closeeur","srsoccl1","srsoccl2","srsoccl","natclass","natid","gbpride","natpride","ident1b","ident2b","ident3b","flaguj","flagnat","passport","waleparl","walepar2","votessw2","walshind","indepent","doesinfl","oughinfl","infl10yr","leaveuk2","voiceuk3","sayingv3","imprved3","wnanhs","wnaecon2","contgovb","contnhs","evcnam1","evcnam2","evcnmp","evcncoun","wllivlan","welshdif","rwelshsp","rsex","rage","ragecat","ragecat2","rsexage","rsexage2","natbrit","nateng","nateuro","natirish","natni","natscot","natulst","natwelsh","natoth","natnone","bnationu","bestnatu","religion","religsum","famrelig","rlfamsum","chattend","marstat2","marstat","married","rspborn","rlivels2","livwasc2","parborn","livearea","tenure","tenure2","reconact","seconact","r2soc200","r2es2000","r2nssec","r2sic92","r2lastjb","r2emplye","r2superv","r2ocsec2","r2empwrk","r2jbhrsi","r2empst2","r2sicgp","r2ngh","r2nghgrp","p2soc200","p2es2000","p2nssec","p2sic92","p2lastjb","p2emplye","p2superv","p2ocsec2","p2empwrk","p2jbhrsi","p2empst2","p2sicgp","p2ngh","p2nghgrp","unionsa2","maininc2","hhincome","othchld4","schqual","pschqual","edqual1","edqual2","edqual3","edqual4","edqual26","edqual27","edqual28","edqual29","edqual30","edqual31","edqual32","edqual22","edqual23","edqual24","edqual25","edqual10","edqual11","edqual17","edqual18","edqual19","edqual20","edqual21","edqual12","edqual13","edqual14","edqual15","edqual16","hedqual","internet","wwwuse","vote01","votsw99c","votsw99l","refvotew","phone","phonebck","stable","endtim","inwehh","inwemm","selfcomp","duration","sintlen2","int_num","tnc","duno","dusel","persno","perssel","intlang","rborn3","tenure5","reconsum","seconsum","r2opcat","p2opcat","r2class","p2class","r2clasgp","p2clasgp","r2econps","p2econps","r2nseg","p2nseg","r2nseggp","p2nseggp","r2nsoccl","p2nsoccl","r2jbhrci","p2jbhrci","r2partfi","p2partfi","psu_id","ua_id","ua_name","constit","region","clwydw","northw","wardid","wardname","welshspk","popdens","endfile","cardno20","intvr20","batch20","language","fairshar","richlaw","tuntneed","privent","publcown","govresp1","nlbintwc","nlbinten","nlbintsw","nlbintwl","swlintwc","swlinten","swlintsw","swlintwl","natintwc","natinten","natintsw","natintwl","conintwc","coninten","conintsw","conintwl","ldwintwc","ldwinten","ldwintsw","ldwintwl","votduty2","proprep","proprnat","proprloc","swvotdf2","swsysdf2","swquiz1b","swquiz3b","quizscbu","quizrhod","swquiz4","swquiz5","swquiz6","swquiz7","swquiz8","swquiz9","quizldco","quizlist","quiz60am","swvote1","swvote2b","swvote3b","swvote4","electsy1","electsy2","swvots1b","swvots2b","swvotsy3","swvots4b","swvot5b","swvot6b","swvotsy7","swvotsy8","numbmps","govcoal1","govcoal2","minorp","foregone","qtime","qdate","scsexchk","scagechk","leftrigh","wmirror","filter_$","constpre","trids","walesbor"
"956",28520,2,0,1,1.1027,"25052003","25052003","10:39:44",NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,2,-1,3,2,2,1,-1,-1,-1,-1,-1,NA,NA,4,3,4,NA,1,3,4,NA,2,1,3,"Local Services",16,NA,NA,NA,NA,1,2,4,1,1,1,1,2,2,4,3,2,8,6,98,5,98,6,98,2,3,2,5,2,4,2,1,1,3,4,1,1,2,2,2,1,1,2,4,2,4,4,2,3,1,2,3,4,2,4,3,2,3,4,3,2,2,1,2,2,2,2,NA,2,2,4,2,2,14,21,1,3,2,1,3,5,2,1,4,2,3,1,1,1,1,3,3,3,1,2,2,NA,2,2,3,4,3,2,39,3,3,11,10,1,2,1,2,2,2,2,2,2,2,1,1,2,2,11,3,3,1,1,1,1,2,35,3,28,2,1,3,3,7111,6,10,52,NA,1,1,3,5,39,8,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,1,1,2,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,2,2,1,1,1,1,2,"11:58:27",NA,NA,61,79,79,"7111",6,1,-1,2,2,NA,2,2,2,2,10,NA,5,NA,4,NA,1,5,8,NA,2,NA,3,NA,4,NA,1,NA,85,"00PT","Caerdydd - Cardiff","Cardiff South and Penarth Boro Const",4,0,0,"00PTNR","Grangetown ED",3.9,80.2,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,3,0
"957",28601,2,0,0,0.5513,"12052003","10052003","17:14:11",NA,NA,NA,NA,NA,NA,NA,1,13,7,0,3,2,2,0,1,0,1,0,0,0,0,0,0,0,1,2,-1,2,2,2,2,97,96,96,96,96,97,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,2,1,1,1,2,1,5,2,3,5,1,8,4,5,6,3,2,1,1,1,1,2,1,2,1,1,1,3,4,1,4,1,1,1,1,4,1,1,2,2,4,1,3,1,3,4,2,2,2,8,2,3,2,3,1,NA,1,3,2,2,2,NA,2,3,3,1,2,1,4,5,3,3,8,5,4,2,2,4,2,2,8,2,3,3,8,3,8,1,1,2,NA,2,2,4,3,3,2,71,7,6,15,13,1,2,2,2,2,2,2,2,2,2,-1,1,0,5,2,2,7,6,5,4,4,2,71,2,24,1,1,9,-1,3212,6,4.1,85,3,1,1,3,5,42,8,14,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,2,2,2,2,2,1,1,1,1,"15:44:20",NA,NA,61,90,NA,"7114",3,1,-1,1,-1,NA,1,1,4,NA,4,NA,2,NA,1,NA,9,NA,7,NA,2,NA,2,NA,4,NA,1,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,2,1
"958",28602,2,0,0,0.5513,"16062003","16062003","18:54:49",NA,NA,NA,NA,NA,NA,NA,2,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,1,2,-1,3,2,3,2,6,96,96,96,96,2,2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,4,3,1,8,2,2,4,2,3,4,1,5,98,98,7,98,98,98,2,1,1,3,4,8,9,3,4,4,1,4,2,1,1,1,1,1,5,3,1,8,4,3,3,2,2,4,1,1,1,3,3,3,2,2,2,1,3,1,2,3,2,NA,2,1,1,5,1,21,4,19,3,1,8,4,5,1,2,4,2,2,1,3,1,3,8,2,3,1,3,2,NA,2,2,3,2,3,1,34,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-1,8,0,5,0,5,-1,6,5,4,4,3,33,3,2,2,1,3,-1,5241,3,9.1,45,NA,2,2,NA,0,44,3,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,2,1,1,1,2,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,NA,0,2,NA,2,"19:21:04",NA,NA,51,27,27,"0431",5,1,-1,1,-1,NA,1,2,2,NA,9,NA,4,NA,3,NA,3,NA,15,NA,4,NA,4,NA,4,NA,1,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,1,1
"959",28603,2,0,0,1.1027,"15052003","15052003","16:50:03",NA,NA,NA,NA,NA,NA,NA,1,6,0,0,2,3,3,1,1,0,1,0,0,0,0,1,0,0,1,1,-1,2,1,2,1,-1,-1,-1,-1,-1,NA,NA,1,1,2,NA,1,1,2,NA,3,1,3,"nothing really, i disagree with the assembly",12,NA,NA,NA,NA,1,4,3,2,2,2,1,2,3,3,3,1,6,6,5,5,3,3,6,3,2,1,4,1,2,4,3,1,3,1,2,3,2,2,2,2,2,2,2,2,1,1,1,3,1,4,3,2,2,2,3,3,3,3,2,1,NA,2,2,2,3,4,2,2,4,3,1,2,21,2,10,2,2,1,5,3,1,2,4,1,1,1,3,1,3,1,4,3,3,3,2,NA,2,2,3,2,3,2,64,6,5,14,12,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,45,3,45,1,1,9,9,4113,7,7.1,85,2,1,2,3,5,14,9,14,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,97,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,2,1,1,1,2,1,1,3,"17:44:00",NA,NA,61,54,54,"7114",2,1,-1,2,2,NA,1,1,4,4,7,NA,3,NA,2,NA,9,9,9,NA,3,NA,3,NA,1,NA,2,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,2,1
"960",28604,2,0,0,1.1027,"10062003","10062003","16:04:37",NA,NA,NA,NA,NA,NA,NA,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,1,0,0,0,0,0,1,2,-1,2,2,1,2,5,96,96,96,96,98,98,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,4,4,1,1,2,2,5,4,3,5,1,6,3,3,1,2,2,98,3,1,1,4,1,3,1,2,1,3,4,1,3,2,2,1,2,1,5,3,1,8,3,8,4,2,2,2,4,2,4,3,2,3,3,2,2,2,3,1,3,4,2,NA,2,3,2,5,1,1,17,19,3,1,8,3,4,2,2,4,2,1,2,2,1,3,1,3,3,3,3,2,NA,2,2,2,4,3,1,65,7,6,7,6,2,2,2,2,2,2,2,1,2,2,-1,8,3,1,3,1,7,1,1,1,4,1,-1,1,3,1,1,9,9,5314,3,9.1,45,2,2,2,NA,0,40,3,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,97,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,2,2,0,NA,0,1,2,2,"16:40:42",NA,NA,51,36,36,"0431",1,1,-1,2,1,NA,1,1,4,4,9,NA,4,NA,3,NA,9,9,15,NA,4,NA,4,NA,4,NA,1,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,1,1
"961",28605,2,0,0,1.1027,"07052003","07052003","15:17:29",NA,NA,NA,NA,NA,NA,NA,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,2,3,-1,2,3,2,1,-1,-1,-1,-1,-1,NA,NA,4,2,6,NA,3,3,2,NA,1,3,2,"theres so many, health,education,care of the elderly,",3,2,10,NA,NA,3,2,2,2,2,1,2,4,2,1,3,1,7,4,7,6,4,4,98,1,2,1,2,8,3,8,2,2,3,4,1,2,1,2,2,2,2,2,4,4,2,2,3,3,1,2,2,4,4,4,8,3,3,3,1,8,NA,1,2,1,2,4,1,1,4,3,2,2,2,9,17,2,2,1,3,5,1,2,4,2,1,2,3,3,1,3,2,2,2,2,2,NA,2,2,2,3,3,2,64,6,5,14,12,1,2,1,2,2,2,2,1,2,2,8,8,2,2,8,3,1,1,1,1,4,1,-1,1,44,1,1,9,9,6122,3,9.1,85,4,2,1,NA,0,12,3,14,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,97,1,1,1,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,1,1,3,0,NA,1,1,1,2,"16:33:21",NA,NA,61,76,76,"7114",1,1,-1,2,1,NA,1,1,4,4,9,NA,4,NA,3,NA,9,9,15,NA,4,NA,5,NA,1,NA,2,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,2,1
"962",28606,2,0,0,1.1027,"09052003","09052003","13:12:44",NA,NA,NA,NA,NA,NA,NA,1,7,0,0,2,3,4,1,0,0,0,0,1,0,0,0,1,0,1,2,-1,1,2,2,1,-1,-1,-1,-1,-1,NA,NA,1,2,2,NA,1,2,2,NA,3,2,3,"services, health, education transport,schools",3,2,8,NA,NA,2,2,1,1,1,2,2,4,1,3,3,2,9,3,4,9,5,5,3,1,2,1,2,4,8,9,2,1,3,1,2,3,1,1,2,1,2,1,2,2,2,5,2,2,1,2,2,3,2,3,2,2,2,2,1,1,NA,2,2,2,2,2,NA,2,2,3,2,1,17,1,13,3,2,8,4,3,2,2,3,2,2,2,3,1,1,8,1,2,3,3,2,NA,1,2,3,3,3,1,81,7,6,7,6,1,2,2,2,2,2,2,1,2,2,8,8,8,3,8,3,7,1,1,1,4,3,77,1,77,1,1,9,9,3232,6,4.1,75,5,1,1,3,1,40,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,1,2,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,2,2,2,2,2,1,1,1,3,"14:16:30",NA,NA,61,64,64,"7114",1,1,-1,2,1,NA,1,1,4,4,4,NA,2,NA,1,NA,9,9,7,NA,2,NA,2,NA,4,NA,1,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,2,1
"963",28607,2,0,0,1.1027,"10062003","10062003","19:51:06",NA,NA,NA,NA,NA,NA,NA,2,-1,-1,-1,-1,-1,-1,1,0,1,1,0,1,0,0,0,0,0,1,2,-1,3,2,3,1,-1,-1,-1,-1,-1,NA,NA,2,2,2,NA,1,2,2,NA,3,2,3,"no one particular issue",97,NA,NA,NA,NA,2,3,1,1,2,2,1,3,2,3,3,1,7,3,6,6,4,2,2,2,2,1,3,4,2,4,3,4,3,1,4,2,1,2,1,1,4,2,2,4,4,4,3,2,2,2,2,2,3,3,2,3,3,3,2,2,2,1,1,2,3,2,NA,2,2,2,2,1,14,2,21,3,2,1,4,8,1,2,4,2,2,2,3,1,1,1,2,3,3,3,2,NA,2,2,3,3,3,1,44,3,3,3,3,1,2,2,2,2,2,2,2,2,2,-1,1,0,5,3,1,7,1,1,1,4,1,-1,2,16,2,1,3,3,2433,6,4.1,45,NA,1,1,1,3,43,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,17,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,NA,0,1,2,2,"20:17:26",NA,NA,61,26,26,"0431",3,1,-1,2,2,NA,1,2,2,2,4,NA,2,NA,1,NA,1,5,7,NA,2,NA,2,NA,4,NA,1,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,1,1
"964",28610,2,0,0,1.654,"16062003","16062003","18:17:29",NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2,3,3,0,0,0,0,0,1,0,0,0,0,0,2,1,-1,3,1,3,2,6,96,96,96,96,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,4,4,1,2,2,2,1,3,2,3,8,8,8,7,7,98,98,98,2,2,1,4,4,3,4,8,9,2,1,2,2,1,1,1,1,2,2,4,2,4,1,2,2,1,2,3,1,1,1,8,2,3,2,1,2,1,1,1,2,4,4,2,2,1,2,1,1,19,22,23,2,1,8,3,4,1,2,4,2,2,2,1,3,3,3,2,2,3,3,2,NA,2,2,1,2,3,1,18,1,1,1,1,2,2,2,2,2,2,2,1,2,2,-1,8,0,5,0,5,-1,6,5,4,4,1,-1,1,18,2,1,3,-1,7212,7,7.2,67,NA,1,2,1,1,39,9,10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,98,2,1,2,1,2,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,0,0,NA,0,1,1,2,"18:36:27",NA,NA,51,19,19,"0431",3,1,-1,3,1,NA,1,2,2,NA,7,NA,3,NA,2,NA,1,NA,9,NA,3,NA,3,NA,4,NA,1,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,1,1
"965",28611,2,0,0,1.1027,"29052003","29052003","14:21:44",NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2,3,3,1,1,0,1,0,1,0,0,0,0,0,1,1,-1,3,1,2,2,5,96,96,96,96,98,98,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,3,2,2,2,2,2,3,3,4,5,1,4,5,3,7,3,3,4,2,2,1,2,2,4,2,3,8,3,1,3,3,1,1,2,1,2,1,2,2,2,3,3,3,2,1,2,2,2,2,2,2,3,3,2,1,NA,1,1,1,2,4,1,1,4,3,1,1,19,2,21,2,1,1,4,5,8,2,1,3,8,1,3,3,3,1,3,3,2,2,2,NA,2,2,3,4,3,2,68,7,6,15,13,1,2,2,2,2,2,2,1,2,2,8,8,3,1,3,1,7,1,1,1,4,3,67,3,20,2,1,9,3,4211,7,7.1,85,1,1,2,1,4,20,9,14,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,97,1,2,1,-1,-1,-1,-1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,2,"15:13:00",NA,NA,61,52,52,"7114",5,1,-1,2,2,NA,1,2,4,2,7,NA,3,NA,2,NA,9,5,9,NA,3,NA,3,NA,2,NA,2,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,2,1
"966",28614,2,0,0,1.1027,"09052003","09052003","17:09:57",NA,NA,NA,NA,NA,NA,NA,2,-1,-1,-1,-1,-1,-1,1,1,0,1,0,1,0,0,0,0,0,1,3,-1,3,3,4,2,5,96,96,96,96,3,3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3,2,2,2,2,1,2,4,2,2,2,2,7,98,98,6,98,98,98,2,1,2,2,1,2,1,3,2,3,4,3,2,1,2,2,2,4,2,3,2,3,4,1,3,2,2,3,2,2,2,2,2,3,4,2,3,NA,1,1,2,3,1,NA,1,2,2,2,1,19,22,24,3,1,8,3,4,1,2,2,2,1,1,3,3,3,3,3,3,3,3,2,NA,2,2,2,2,2,2,22,1,1,9,8,1,2,2,2,2,2,2,1,2,2,8,8,1,3,1,3,7,6,5,4,4,1,-1,2,19,5,4,3,-1,6124,7,12.7,80,NA,1,2,3,2,40,9,13,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,97,2,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,2,3,0,NA,0,1,1,1,"17:55:58",NA,NA,51,46,46,"7114",2,1,-1,2,1,NA,1,6,2,NA,12,NA,6,NA,5,NA,1,NA,10,NA,5,NA,5,NA,4,NA,1,NA,86,"00PT","Caerdydd - Cardiff","Cardiff North Boro Const",4,0,0,"00PTPF","Rhiwbina ED",10.49,16.4,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,1,1
